Duration (sec)	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Charge count	Discharge count	Thermal Chamber temperature	Thermal Chamber status	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Analog input warning 1	Analog input warning 2	Analog input warning 3	Analog input warning 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	SMB-mV	SMB-mA	SMB-K	SMB-alarm	
1416	8	3	3	0	1	2	2	12610	1892	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1417	8	3	3	0	1	2	2	12610	1892	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1418	8	3	3	0	1	2	2	12610	1892	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1419	8	3	3	0	1	2	2	12610	1892	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1420	8	3	3	0	1	2	2	12610	1892	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1421	8	3	3	0	1	2	2	12610	1891	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1422	8	3	3	0	1	2	2	12610	1890	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1423	8	3	3	0	1	2	2	12610	1891	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1424	8	3	3	0	1	2	2	12610	1890	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1425	8	3	3	0	1	2	2	12610	1890	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1426	8	3	3	0	1	2	2	12610	1889	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1427	8	3	3	0	1	2	2	12611	1889	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1428	8	3	3	0	1	2	2	12610	1889	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1429	8	3	3	0	1	2	2	12610	1889	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1430	8	3	3	0	1	2	2	12610	1888	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1431	8	3	3	0	1	2	2	12611	1887	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1432	8	3	3	0	1	2	2	12610	1888	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1433	8	3	3	0	1	2	2	12611	1887	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1434	8	3	3	0	1	2	2	12610	1886	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1435	8	3	3	0	1	2	2	12610	1886	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1436	8	3	3	0	1	2	2	12610	1885	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1437	8	3	3	0	1	2	2	12610	1886	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1438	8	3	3	0	1	2	2	12610	1885	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1439	8	3	3	0	1	2	2	12610	1884	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1440	8	3	3	0	1	2	2	12609	1884	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1441	8	3	3	0	1	2	2	12610	1884	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1442	8	3	3	0	1	2	2	12610	1884	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1443	8	3	3	0	1	2	2	12610	1883	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1444	8	3	3	0	1	2	2	12611	1883	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1445	8	3	3	0	1	2	2	12610	1883	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1446	8	3	3	0	1	2	2	12610	1882	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1447	8	3	3	0	1	2	2	12610	1882	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1448	8	3	3	0	1	2	2	12610	1882	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1449	8	3	3	0	1	2	2	12611	1882	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1450	8	3	3	0	1	2	2	12610	1881	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1451	8	3	3	0	1	2	2	12610	1881	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1452	8	3	3	0	1	2	2	12611	1881	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1453	8	3	3	0	1	2	2	12610	1880	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1454	8	3	3	0	1	2	2	12610	1880	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1455	8	3	3	0	1	2	2	12610	1879	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1456	8	3	3	0	1	2	2	12611	1878	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1457	8	3	3	0	1	2	2	12610	1878	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1458	8	3	3	0	1	2	2	12610	1878	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1459	8	3	3	0	1	2	2	12610	1877	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1460	8	3	3	0	1	2	2	12610	1877	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1461	8	3	3	0	1	2	2	12610	1877	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1462	8	3	3	0	1	2	2	12610	1877	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1463	8	3	3	0	1	2	2	12610	1877	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1464	8	3	3	0	1	2	2	12610	1876	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1465	8	3	3	0	1	2	2	12610	1876	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1466	8	3	3	0	1	2	2	12610	1875	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1467	8	3	3	0	1	2	2	12611	1875	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1468	8	3	3	0	1	2	2	12610	1874	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1469	8	3	3	0	1	2	2	12610	1874	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1470	8	3	3	0	1	2	2	12610	1874	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1471	8	3	3	0	1	2	2	12610	1874	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1472	8	3	3	0	1	2	2	12610	1874	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1473	8	3	3	0	1	2	2	12610	1873	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1474	8	3	3	0	1	2	2	12611	1872	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1475	8	3	3	0	1	2	2	12610	1872	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1476	8	3	3	0	1	2	2	12611	1871	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1477	8	3	3	0	1	2	2	12610	1871	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1478	8	3	3	0	1	2	2	12610	1871	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1479	8	3	3	0	1	2	2	12610	1871	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1480	8	3	3	0	1	2	2	12610	1870	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1481	8	3	3	0	1	2	2	12610	1871	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1482	8	3	3	0	1	2	2	12611	1870	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1483	8	3	3	0	1	2	2	12610	1869	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1484	8	3	3	0	1	2	2	12610	1869	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1485	8	3	3	0	1	2	2	12610	1869	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1486	8	3	3	0	1	2	2	12610	1868	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1487	8	3	3	0	1	2	2	12610	1868	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1488	8	3	3	0	1	2	2	12610	1868	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1489	8	3	3	0	1	2	2	12610	1867	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1490	8	3	3	0	1	2	2	12610	1867	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1491	8	3	3	0	1	2	2	12610	1867	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1492	8	3	3	0	1	2	2	12610	1866	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1493	8	3	3	0	1	2	2	12610	1866	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1494	8	3	3	0	1	2	2	12610	1866	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1495	8	3	3	0	1	2	2	12610	1865	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1496	8	3	3	0	1	2	2	12610	1865	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1497	8	3	3	0	1	2	2	12610	1865	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1498	8	3	3	0	1	2	2	12610	1864	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1499	8	3	3	0	1	2	2	12610	1864	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1500	8	3	3	0	1	2	2	12610	1864	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1501	8	3	3	0	1	2	2	12610	1863	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1502	8	3	3	0	1	2	2	12610	1863	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1503	8	3	3	0	1	2	2	12610	1863	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1504	8	3	3	0	1	2	2	12611	1862	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1505	8	3	3	0	1	2	2	12611	1862	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1506	8	3	3	0	1	2	2	12610	1862	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1507	8	3	3	0	1	2	2	12611	1861	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1508	8	3	3	0	1	2	2	12610	1861	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1509	8	3	3	0	1	2	2	12610	1861	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1510	8	3	3	0	1	2	2	12610	1861	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1511	8	3	3	0	1	2	2	12611	1860	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1512	8	3	3	0	1	2	2	12610	1859	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1513	8	3	3	0	1	2	2	12611	1859	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1514	8	3	3	0	1	2	2	12610	1859	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1515	8	3	3	0	1	2	2	12610	1858	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1516	8	3	3	0	1	2	2	12610	1858	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1517	8	3	3	0	1	2	2	12610	1859	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1518	8	3	3	0	1	2	2	12610	1857	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1519	8	3	3	0	1	2	2	12610	1857	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1520	8	3	3	0	1	2	2	12611	1856	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1521	8	3	3	0	1	2	2	12611	1857	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1522	8	3	3	0	1	2	2	12610	1856	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1523	8	3	3	0	1	2	2	12610	1856	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1524	8	3	3	0	1	2	2	12610	1855	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1525	8	3	3	0	1	2	2	12610	1855	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1526	8	3	3	0	1	2	2	12610	1854	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1527	8	3	3	0	1	2	2	12610	1854	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1528	8	3	3	0	1	2	2	12610	1854	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1529	8	3	3	0	1	2	2	12610	1854	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1530	8	3	3	0	1	2	2	12610	1853	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1531	8	3	3	0	1	2	2	12610	1852	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1532	8	3	3	0	1	2	2	12610	1852	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1533	8	3	3	0	1	2	2	12610	1852	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1534	8	3	3	0	1	2	2	12610	1852	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1535	8	3	3	0	1	2	2	12610	1851	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1536	8	3	3	0	1	2	2	12610	1851	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1537	8	3	3	0	1	2	2	12611	1850	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1538	8	3	3	0	1	2	2	12610	1850	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1539	8	3	3	0	1	2	2	12610	1850	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1540	8	3	3	0	1	2	2	12609	1850	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1541	8	3	3	0	1	2	2	12610	1850	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1542	8	3	3	0	1	2	2	12610	1849	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1543	8	3	3	0	1	2	2	12610	1848	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1544	8	3	3	0	1	2	2	12610	1849	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1545	8	3	3	0	1	2	2	12610	1848	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1546	8	3	3	0	1	2	2	12610	1848	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1547	8	3	3	0	1	2	2	12610	1847	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1548	8	3	3	0	1	2	2	12610	1847	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1549	8	3	3	0	1	2	2	12610	1847	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1550	8	3	3	0	1	2	2	12610	1846	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1551	8	3	3	0	1	2	2	12611	1846	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1552	8	3	3	0	1	2	2	12610	1845	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1553	8	3	3	0	1	2	2	12610	1845	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1554	8	3	3	0	1	2	2	12610	1846	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1555	8	3	3	0	1	2	2	12610	1844	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1556	8	3	3	0	1	2	2	12611	1844	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1557	8	3	3	0	1	2	2	12610	1844	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1558	8	3	3	0	1	2	2	12610	1843	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1559	8	3	3	0	1	2	2	12610	1843	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1560	8	3	3	0	1	2	2	12610	1843	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1561	8	3	3	0	1	2	2	12610	1843	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1562	8	3	3	0	1	2	2	12610	1842	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1563	8	3	3	0	1	2	2	12610	1842	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1564	8	3	3	0	1	2	2	12610	1842	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1565	8	3	3	0	1	2	2	12610	1841	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1566	8	3	3	0	1	2	2	12610	1841	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
1567	8	3	3	0	1	2	2	12610	1840	22	1	0	0	0	255	65535	65535	65535	65535	0	0	0	0	0	0	0	0	0	0	0	0	65535	65535	65535	-1	65535	65535	
